User_ID,Book_ID,Book_Title,Recommendation_Score
93334,0753506262,Unknown Title,10.0
93334,0590542443,"The Amber Spyglass (His Dark Materials, Book 3)",9.999999999999998
93334,0552996009,Notes From a Small Planet,9.0
93334,0330392611,The Idea of Perfection,9.0
93334,0060273224,Sabriel (The Abhorsen Trilogy),9.0
93337,0316083593,On with the Story : Stories Tag - A New York Times Notable Book of the Year,10.0
93337,0062725017,"British English, A to ZEd",10.0
93337,0316082589,Once Upon a Time : A Floating Opera,10.0
93337,0486277852,O Pioneers! (Dover Thrift Editions),10.0
93337,0471350974,The Inextinguishable Symphony: A True Story of Music and Love in Nazi Germany,10.0
93355,0345453808,Killjoy,10.0
93355,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
93355,0764550934,Small Business Kit for Dummies,10.0
93355,006051762X,The Pursuit of Marriage,10.0
93355,0739414305,Unknown Title,10.0
93357,0152099875,The Borrowers,10.0
93357,0156136015,Borrowers Afield (Voyager/Hbj Book),10.0
93357,042511581X,The Sensitives,10.0
93357,0448170558,Unknown Title,10.0
93357,0451404491,Till the Stars Fall,10.0
93363,0310247527,One Tuesday Morning,9.0
93363,0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),8.0
93363,0380820544,A Thoroughly Modern Princess,8.0
93363,0446301353,Grey Mask,5.0
93363,0425146413,Night Prey,4.0
93364,0811828964,The Bad Girl's Guide to Getting What You Want,10.0
93367,1565999916,Unknown Title,7.0
93367,0786005386,Nowhere to Hide,6.999999999999999
93368,0156013924,El principito (Spanish),10.0
93368,0374172897,The Hours : A Novel,10.0
93368,0375706771,Midwives: A Novel,10.0
93368,0871564300,Material World: A Global Family Portrait,10.0
93368,067187893X,Chicka Chicka ABC,10.0
93370,0312971346,High Five (A Stephanie Plum Novel),10.0
93370,0440214041,The Pelican Brief,10.0
93370,0060924810,Significant Others (Tales of the City Series),10.0
93370,0060924845,"Sure of You (Tales of the City Series, V. 6)",10.0
93370,0140328734,Danny the Champion of the World,10.0
93372,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),10.0
93372,0375726403,Empire Falls,8.0
93372,0785264280,The Traveler's Gift : Seven Decisions that Determine Personal Success,8.0
93372,078686871,Unknown Title,8.0
93372,0446679364,The Future Homemakers of America,8.0
93373,0749324341,Unknown Title,4.0
93383,0586216901,Unknown Title,5.0
93383,0671024914,Seven of Nine (Star Trek: Voyager),1.0
93387,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
93387,0553274295,Where the Red Fern Grows,10.0
93387,0140139966,How Buildings Learn: What Happens After They're Built,10.0
93387,0679747877,The Shifting Realities of Philip K. Dick: Selected Literary and Philosophical Writings,10.0
93387,0385504209,The Da Vinci Code,10.0
93395,0316666343,The Lovely Bones: A Novel,6.999999999999999
93395,0805056645,Are You Somebody? : The Accidental Memoir of a Dublin Woman,5.0
93395,0670884839,My Little Blue Dress,3.0
93396,0586092072,Unknown Title,7.0
93396,1841155837,Unknown Title,7.0
93396,186049532,Unknown Title,7.0
93396,0099983001,Unknown Title,6.0
93397,0679772677,A Civil Action,10.0
93397,0786862882,The Blue Hour,9.0
93397,0316693235,Violets Are Blue,9.0
93397,014025448X,At Home in Mitford (The Mitford Years),9.0
93397,0060973323,Ginger Tree,9.0
93398,0451405676,Till the End of Time: A Love Story,10.0
93398,0671742558,Almost Heaven,10.0
93398,0316569321,White Oleander : A Novel,9.0
93398,0380726262,Moon Music (Peter Decker & Rina Lazarus Novels (Paperback)),9.0
93398,0671795538,Perfect,8.020666979829572
93411,0898704456,Love and Responsibility,10.0
93411,0375757910,The Man Who Was Thursday: A Nightmare (Modern Library Classics),10.0
93411,0679724834,Selected Poems,8.0
93411,0830816828,The Journey: A Spiritual Roadmap for Modern Pilgrims,8.0
93411,089870183X,Another Sort of Learning,8.0
93423,1865083496,Unknown Title,9.0
93426,0440413141,Kissing Doorknobs,6.0
93430,0345332849,The Bleeding Heart,9.0
93430,0670830909,The Cloning of Joanna May,9.0
93430,0140144102,Leader of the Band (King Penguin),9.0
93430,0446609781,Beneath the Skin,9.0
93430,0140057102,The Valley of Fear (Sherlock Holmes),8.0
93434,0432534220,Unknown Title,10.0
93436,0380711524,See Jane Run,10.0
93436,0440498058,A Wrinkle In Time,10.0
93436,0060083956,Mr. Paradise:  A Novel,10.0
93436,0064440559,Arthur's Christmas Cookies (I Can Read Book 2),10.0
93436,0142001619,Salt: A World History,10.0
93439,0006490603,James Cameron's Titanic,10.0
93439,0201489899,Take Care of Yourself: The Complete Illustrated Guide to Medical Self-Care,10.0
93439,0440227623,Hate You,10.0
93439,0446922226,Man in Black,10.0
93439,0770425240,Unknown Title,10.0
93440,9113005650,VÃ¤gen till Jerusalem,10.0
93440,0140437509,Three Men in a Boat and Three Men on the Bummel,10.0
93440,0099268337,Unknown Title,9.0
93440,0140141472,India: Granta 57 (Granta (Viking)),9.0
93440,1740593618,Lonely Planet Morocco (Lonely Planet Morocco),9.0
93447,0312170092,Shallow Grave in Trinity County,10.0
93447,0743445341,Tuesday the Rabbi Saw Red (Rabbi Small Mysteries (Ibooks)),10.0
93447,0375724443,Ava's Man,10.0
93447,0671024248,Hearts In Atlantis,10.0
93447,038542017X,"Like Water for Chocolate : A Novel in Monthly Installments with Recipes, Romances, and Home Remedies",10.0
93450,0836204387,The Calvin and Hobbes Tenth Anniversary Book,10.000000000000002
93450,0684824892,Wait Till Next Year : A MEMOIR,10.0
93450,1565121899,Herb's Pajamas,10.0
93450,0836218833,Attack Of The Deranged Mutant Killer Snow Goons,10.0
93450,0786867647,Lucky Man: A Memoir,10.0
93459,1563898586,"The League of Extraordinary Gentlemen, Vol. 1",10.0
93459,0345409469,The Demon-Haunted World: Science As a Candle in the Dark,10.0
93459,0374526958,Early Auden,10.0
93459,0375701850,Hallucinating Foucault,10.0
93459,0440413192,Lizard Music,10.0
93464,0226848620,Chinese Bell Murders (Judge Dee Mysteries),10.0
93464,0451160525,"The Gunslinger (The Dark Tower, Book 1)",10.0
93464,0394527771,The March of Folly: From Troy to Vietnam,10.0
93464,0553274295,Where the Red Fern Grows,10.0
93464,0316161837,The Citadel,10.0
93476,038550120X,A Painted House,10.0
93476,0671741039,Swan Song,10.0
93476,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10.0
93476,0671001132,DEAD BY SUNSET : DEAD BY SUNSET,10.0
93476,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
93477,0345449126,Take Me With You: A Round-The-World Journey to Invite a Stranger Home,10.0
93477,0743450361,Scottish Girls About Town,8.0
93477,0708825524,A Morbid Taste for Bones: A Mediaeval Whodunnit,7.0
93477,0060191163,The Wilder Sisters,5.0
93477,0771060572,Unknown Title,3.0
93482,0679883592,Richard Scarry's Just Right Word Book! (Classic Board Books),8.0
93482,0425159442,The Prioress' Tale (Sister Frevisse Medieval Mysteries (Paperback)),7.0
93482,0684853949,The Man Who Mistook His Wife For A Hat : And Other Clinical Tales,7.0
93482,0933216785,Final Session,5.0
93482,0060008776,Pagan Babies,5.0
93483,1558742913,Chicken Soup for the Soul (Chicken Soup for the Soul Series  (Cloth)),5.0
93485,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
93485,0385504209,The Da Vinci Code,10.0
93485,0671021001,She's Come Undone (Oprah's Book Club),10.0
93485,0451166604,Small Sacrifices: A True Story of Passion and Murder,10.0
93485,0812550544,Haunted America (Haunted America),10.0
93488,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
93488,0345417623,Timeline,10.0
93488,0671027360,Angels & Demons,10.0
93488,0449908186,"Italian Neighbors Or, a Lapsed Anglo-Saxon in Verona",10.0
93488,0670843105,"What the Dogs Have Taught Me, and Other Amazing Things I'Ve Learned",10.0
93497,0954221710,Unknown Title,10.0
93497,0330296108,Unknown Title,10.0
93497,0140621903,Unknown Title,10.0
93497,0140089225,The Bone People,10.0
93497,1860464262,Unknown Title,10.0
93510,0670894605,The Secret Life of Bees,10.000000000000002
93510,0060007575,"In Sunlight, in a Beautiful Garden : A Novel",10.000000000000002
93510,0385720696,Red Water,10.000000000000002
93510,0142001430,Year of Wonders,10.000000000000002
93510,0440237688,The Giver (Readers Circle),10.000000000000002
93520,0967542405,Affrilachia:Poems by Frank X Walker,10.0
93520,0312980388,Warlock : A Novel of Ancient Egypt,10.0
93520,0553212419,Sherlock Holmes : The Complete Novels and Stories (Bantam Classic) Volume I,10.0
93520,0345380576,Case of Curiosities,10.0
93520,0312982631,Deadly Desire (A Francesca Cahill Romance),9.0
93539,0471117099,"Applied Cryptography: Protocols, Algorithms, and Source Code in C, Second Edition",10.0
93539,0969586205,Unknown Title,10.0
93539,0670031410,Thieves in High Places: They've Stolen Our Country--And It's Time to Take It Back,10.0
93539,006251279X,The Pilgrimage,10.0
93539,0345418263,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure (Ballantine Reader's Circle),10.0
93541,8423335534,Unknown Title,8.0
93547,038550120X,A Painted House,10.0
93547,0552546933,Unknown Title,10.0
93547,0380005239,Go Ask Alice (Avon/Flare Book),10.0
93547,0609804138,The Sweet Potato Queens' Book of Love,10.0
93547,074343627X,Dreamcatcher,10.0
93548,0399143947,Point of Origin,10.0
93548,0553106333,Ashes to Ashes,10.0
93548,0553801449,Incriminating Evidence,9.0
93548,0385504209,The Da Vinci Code,9.0
93548,0399146253,The Last Precinct,8.569397048026191
93555,0451522222,Hunchback of Notre Dame,10.0
93555,0140325697,Anne's House of Dreams (Puffin Books),10.0
93555,0448400634,Anne of Avonlea: An Anne of Green Gables Story (Illustrated Junior Library Edition),10.0
93555,0451525345,Anne of the Island,10.0
93555,0770421857,Unknown Title,10.0
93562,0515124060,The Investigators (Badge of Honor Novels (Paperback)),9.0
93562,0743477154,Postmortem,6.0
93562,0679781587,Unknown Title,5.0
93563,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,8.0
93563,0743411250,The Woman Next Door,7.0
93563,0440234743,The Testament,7.0
93563,0894809946,What to Expect the Toddler Years,7.0
93565,0786885688,Shopgirl,9.0
93565,0061031089,Running Scared,8.0
93565,0316154059,City of Bones,8.0
93565,0446607657,When the Wind Blows,8.0
93565,0425179885,The Devil's Code,7.0
93578,0375704752,The Seekers: The Story of Man's Continuing Quest to Understand His World,10.000000000000002
93578,0679743758,The Creators: A History of Heroes of the Imagination,10.000000000000002
93578,0060928832,From Dawn to Decadence : 500 Years of Western Cultural Life 1500 to the Present,10.000000000000002
93578,0140275363,The Iliad (Penguin Classics),10.000000000000002
93578,0451522664,The Tragedy of Richard Third (Signet Classic Shakespeare (Hardcover)),10.000000000000002
93584,0743201957,"Two O'Clock, Eastern Wartime : A Novel",10.0
93584,060256656,Unknown Title,10.0
93584,0060572140,Truth & Beauty : A Friendship,10.0
93584,0670859508,Crypto: How the Code Rebels Beat the Government--Saving Privacy in the Digital Age,9.0
93584,0060975768,We Were Soldiers Once... and Young: Ia Drang--The Battle That Changed the War in Vietnam,9.0
93585,039914840X,Three Fates,10.0
93585,0399151060,"Remember When (Roberts, Nora)",10.0
93585,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
93585,0590926675,"So Far From Home : The Diary of Mary Driscoll, an Irish Mill Girl, Lowell, Massachusetts, 1847 (Dear America)",10.0
93585,0689800843,Running Out of Time,10.0
93591,0374523223,"Get Out of My Life, but First Could You Drive Me and Cheryl to the Mall?: A Parent's Guide to the New Teenager",10.0
93591,0441004350,Magelord: The Awakening (Magelord Trilogy),10.0
93591,0307119475,Just My Friend & Me,10.0
93591,0440222842,Five Days in Paris,10.0
93591,0679772936,False Allegations (Vintage Crime/Black Lizard),10.0
93593,0060927828,"Overcoming Depression, 3rd edition",10.0
93593,0671775537,HE WAS HER MAN (A Samantha Adams Mystery),10.0
93593,0307021106,The Saggy Baggy Elephant,10.0
93593,0515131083,Plantation: A Lowcountry Tale,10.0
93593,0684814994,Christmas Box (Christmas Box Trilogy),10.0
93595,044651652X,The Bridges of Madison County,10.0
93595,1570620636,"Zen Flesh, Zen Bones (Shambhala Pocket Classics)",10.0
93595,039304016X,The Perfect Storm: A True Story of Men Against the Sea,10.0
93595,0345342968,Fahrenheit 451,10.0
93595,0553278274,A Night to Remember,10.0
93596,039914840X,Three Fates,10.0
93596,0399151060,"Remember When (Roberts, Nora)",10.0
93596,043935806X,Harry Potter and the Order of the Phoenix (Book 5),10.0
93596,0590926675,"So Far From Home : The Diary of Mary Driscoll, an Irish Mill Girl, Lowell, Massachusetts, 1847 (Dear America)",10.0
93596,0689800843,Running Out of Time,10.0
93606,0425173631,Witness in Death (Eve Dallas Mysteries (Paperback)),10.0
93606,0425183971,Reunion in Death,10.0
93606,0553563521,Devil's Waltz (Alex Delaware Novels (Paperback)),10.0
93606,0425189031,Portrait in Death,10.0
93606,0425147622,The Body Farm,10.0
93613,01400.82212,Unknown Title,8.0
93613,0440241073,The Summons,8.0
93613,1551668726,Death Qualified (Barbara Holloway Novels (Paperback)),8.0
93613,0525946829,Quentins,6.0
93613,0380792486,Outlaw Mountain: A Joanna Brady Mystery,5.0
93621,0020449313,The Yearling (Scribner Classics),10.0
93621,0786819146,"The Eternity Code (Artemis Fowl, Book 3)",10.0
93621,0060938455,Fast Food Nation: The Dark Side of the All-American Meal,10.0
93621,0316666343,The Lovely Bones: A Novel,10.0
93621,0312162154,Confessions of a Failed Southern Lady,10.0
93627,0312421265,The Good German,9.0
93627,0836220854,Far Side Gallery 2,9.0
93627,0446606243,The Tenth Justice,8.0
93627,0440236061,Unfit to Practice,8.0
93627,0446611808,Envy,8.0
93633,0552996009,Notes From a Small Planet,10.0
93633,0060938455,Fast Food Nation: The Dark Side of the All-American Meal,10.0
93633,039302024X,How Can We Keep From Singing: Music and the Passionate Life,10.0
93633,0316678104,Fortune's Rocks : A Novel,9.0
93633,038565832X,Unknown Title,9.0
93636,0060914165,The Boys of Summer,5.0
93639,080411918X,A Patchwork Planet,9.0
93639,0345432401,Omerta,8.0
93639,073884697X,Lisa Beth of Monaghan,7.0
93639,0425179567,The End of Enemies (Briggs Tanner Novels),5.0
93640,0767903315,Letters of a Nation: A Collection of Extraordinary American Letters,10.0
93640,0804119368,Twisted Root (William Monk Novels (Paperback)),9.0
93640,0440225701,The Street Lawyer,8.0
93640,0451166582,The Eyes of the Dragon,7.000000000000001
93641,0684857162,Living the 7 Habits : The Courage to Change,10.0
93641,0446691798,Nights in Rodanthe,10.0
93641,0446606812,Message in a Bottle,10.0
93641,038533558X,Gone For Good,8.0
93641,0446610100,Wish You Well,8.0
93651,0679720200,The Stranger,10.0
93651,0151970874,"Wind, Sand and Stars",10.0
93651,0385504209,The Da Vinci Code,10.0
93651,0061020702,The Light Fantastic (Discworld Novels (Paperback)),9.0
93651,0679448594,Primary Colors: A Novel of Politics,9.0
93655,0394561619,Love in the Time of Cholera,6.0
93655,0393049256,The Sleep-Over Artist: Fiction,4.0
93657,0743439651,Still Waters,7.0
93657,0942078233,"Andy, Why Did You Have to Go? A Mother's Reflections on the Life and Suicide of a Son.",5.0
93658,0446610100,Wish You Well,10.0
93658,9780446610100,Unknown Title,10.0
93658,0440222656,The Horse Whisperer,8.0
93658,0840734247,A Skeleton In God's Closet,8.0
93658,0679436146,Good Benito,5.0
93666,0374129983,The Corrections,9.999999999999998
93666,068812299X,Stiffed: The Betrayal of the American Man,9.0
93666,0316777722,Me Talk Pretty One Day,9.0
93666,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,9.0
93666,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),8.0
93672,0440200989,Weep No More My Lady,7.0
93673,0486278042,Antigone (Dover Thrift Editions),10.0
93673,0671663984,SEVEN HABITS OF HIGHLY EFFECTIVE PEOPLE : Powerful Lessons in Personal Change,10.0
93673,0394559517,Women in His Life,10.0
93673,0449221504,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),10.0
93673,086607846,Unknown Title,10.0
93674,034538430X,TickTock,9.0
93674,0743412028,Pay It Forward,8.0
93674,0671027360,Angels & Demons,7.0
93674,0446608270,The Last Victim : A True-Life Journey into the Mind of the Serial Killer,7.0
93674,0446607657,When the Wind Blows,5.0
93675,0312961294,Snow in April,5.0
93675,034545071X,Distant Shores,5.0
93675,0446606812,Message in a Bottle,5.0
93675,006019541X,Blue Angel,3.0
93675,0451188470,The Love Letter,1.0
93677,0140133488,Crossing to Safety,10.0
93677,0140139397,The Big Rock Candy Mountain (Contemporary American Fiction),10.0
93677,0060522615,The Death of an Irish Tradition : A Peter McGarr Mystery (Peter McGarr Mysteries (Paperback)),10.0
93677,01401.47748,Unknown Title,10.0
93677,01402.1962,Unknown Title,10.0
93683,0345340833,Adrift: Seventy-Six Days Lost at Sea,8.0
93683,0553805584,Gown of Spanish Lace,8.0
93688,038550120X,A Painted House,10.0
93688,0552546933,Unknown Title,10.0
93688,0380005239,Go Ask Alice (Avon/Flare Book),10.0
93688,0609804138,The Sweet Potato Queens' Book of Love,10.0
93688,074343627X,Dreamcatcher,10.0
93691,0393310485,Unknown Title,10.0
93691,0553378058,Circle Round: Raising Children in Goddess Traditions,10.0
93691,0060976845,Little Altars Everywhere: A Novel,10.0
93691,0451190491,The Two Dead Girls (Green Mile Series),10.0
93691,0743227441,The Other Boleyn Girl,10.0
93696,1880032074,Native Heart: An American Indian Odyssey,10.0
93696,0898041465,Eyes of Horus,10.0
93696,0440498058,A Wrinkle In Time,10.0
93696,0312099045,Route 66 Postcards: Greetings from the Mother Road,10.0
93696,0425102378,And So It Goes: Adventures in Television,10.0
93699,0451160525,"The Gunslinger (The Dark Tower, Book 1)",10.0
93699,0684801523,The Great Gatsby,10.0
93699,0440509211,"The Lost Soul Companion: A Book of Comfort and Constructive Advice for Struggling Artists, Black Sheep,Square Pegs, and Other Free Spirits (Dell Book)",10.0
93699,0874778360,The Vein of Gold: A Journey to Your Creative Heart,10.0
93699,0316769487,The Catcher in the Rye,10.0
93700,0743439775,Flight,10.0
93700,0380977303,Partner in Crime,10.0
93700,0449219372,Murder on the Potomac (Capital Crime Mysteries),10.0
93700,076070130X,Edgar Award Book,10.0
93700,0743211375,From a Buick 8 : A Novel,10.0
93704,0684867621,The Girl Who Loved Tom Gordon : A Novel,10.0
93704,0312980140,Seven Up (A Stephanie Plum Novel),10.0
93704,0312983867,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),10.0
93704,042509345X,"Robot Dreams (Masterworks of Science Fiction and Fantasy, No 5)",10.0
93704,0876669658,All About Finches,10.0
93705,0515134279,The Straw Men,10.0
93705,0451203054,Praying for Sleep,7.0
93705,0449006522,Manhattan Hunt Club,6.000000000000001
93709,0553572377,"Murder, She Meowed (Mrs. Murphy Mysteries (Paperback))",10.0
93709,051511779X,Born in Shame,9.0
93709,0890817669,The Archon Conspiracy,9.0
93709,051513287X,Face the Fire (Three Sisters Island Trilogy),9.0
93709,0553569058,The Robber Bride,8.0
93711,0451410378,The Silent Bride (April Woo Suspense Novels (Paperback)),10.0
93711,1551669498,Girls Night,10.0
93711,0553280414,A Separate Peace,9.0
93711,0671027581,Open Season,9.0
93711,0061009059,One for the Money (Stephanie Plum Novels (Paperback)),9.0
93713,0330363670,Unknown Title,10.0
93713,0446676098,The Notebook,10.0
93713,0380731851,Mystic River,9.0
93713,0505524740,Aphrodite's Passion (Aphrodite),9.0
93713,0330367358,Unknown Title,9.0
93718,0345417976,A Prayer for Owen Meany (Ballantine Reader's Circle),10.0
93718,0380728133,Bloodsucking Fiends: A Love Story,10.0
93718,014018869X,Cold Comfort Farm,10.0
93718,0345450892,The Lake of Dead Languages (Ballantine Reader's Circle),10.0
93718,0684854759,FLOATING IN MY MOTHER'S PALM,10.0
93723,1400002370,"Club de la buena estrella (Debolsillo, 338/1)",10.0
93723,8483101718,Cronica Del Pajaro Que Da Cuerda Al Mundo,10.0
93723,8483101610,"Soldados De Salamina (Coleccion Andanzas, 433)",9.0
93723,0142002399,The Shape of Water,9.0
93723,8478710779,Unknown Title,9.0
93725,0385730586,Sisterhood of the Traveling Pants,10.0
93725,0060925000,"A Suitable Boy : Novel, A",10.0
93725,0684848287,Kaffir Boy: The True Story Of A Black Youths Coming Of Age In Apartheid South Africa,9.0
93725,0140280464,My Year of Meats,9.0
93725,0441008038,Summers at Castle Auburn,9.0
93726,1565120310,Daughters of Memory,10.0
93726,0064405842,"Catherine, Called Birdy (Trophy Newbery)",10.0
93726,0671003755,She's Come Undone (Oprah's Book Club (Paperback)),10.0
93726,8435000095,Unknown Title,10.0
93726,0060938455,Fast Food Nation: The Dark Side of the All-American Meal,10.0
93735,059035342X,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),10.0
93735,0375406182,Plainsong,10.0
93735,0253211433,Writing from the Center,10.0
93735,0743455967,On Writing,10.0
93735,0618127240,Dakota: A Spiritual Geography,10.0
93738,0451527976,Scaramouche: A Romance of the French Revolution,10.0
93738,0449001245,Naked Came the Manatee,10.0
93738,0811214745,Loitering with Intent,10.0
93738,0385511612,Bleachers,10.0
93738,0451203771,Scarlet Feather,10.0
93740,3257200552,Unknown Title,3.0
93740,0099436760,Unknown Title,1.0
93755,8473397371,Teatro (Obras),10.0
93755,8401423023,Unknown Title,10.0
93755,8440648367,Guia Para La Vida,9.000000000000002
93755,8478443223,El Mundo de Sofia,9.000000000000002
93755,074754624,Unknown Title,9.0
93767,0446613266,Four Blind Mice,10.0
93767,0448095017,"The Secret of the Old Clock (Nancy Drew Mystery Stories, No 1)",10.0
93767,0399149805,Skyhook,10.0
93767,0671873202,Hidden Jewel (Landry),9.0
93767,0670899240,Getting Things Done: The Art of Stress-Free Productivity,9.0
93769,0553257048,The Postman,10.0
93769,0440220602,The Chamber,10.0
93769,0553572040,Killer Pancake,10.0
93769,0061020397,Carpe Jugulum (Discworld Novels (Paperback)),9.0
93769,0440100526,Advent of Dying,9.0
93771,0440235162,The Smoke Jumper,10.0
93771,0440201969,Bluebeard,10.0
93771,0425115801,Lightning,10.0
93771,0821764462,Precious Passion (Zebra Splendor Historical Romances),10.0
93771,0821770594,My Lady Pirate,10.0
93773,0679448810,Ants on the Melon: A Collection of Poems,10.000000000000002
93773,0878685855,The Kissing Hand,10.0
93773,0743225082,Man and Boy: A Novel,10.0
93773,0670031410,Thieves in High Places: They've Stolen Our Country--And It's Time to Take It Back,10.0
93773,006273170X,Structuring Your Novel,10.0
93790,0316769487,The Catcher in the Rye,10.000000000000002
93790,0340730641,Ghosts,10.0
93790,0723234825,Cecily Parsley's Nursery Rhymes (The Original Peter Rabbit Books ; 23),10.0
93790,0792229525,Whales: Dolphins and Porpoises,10.0
93790,0888944411,The Art of Emily Carr,10.0
93796,0440401585,Unknown Title,10.0
93796,0060199652,Prodigal Summer,10.0
93796,038039586X,Watership Down,10.0
93796,0345450884,The Lake of Dead Languages,10.0
93796,0375503838,The Very Persistent Gappers of Frip,10.0
93802,0345394267,Rainbow's End,10.0
93802,0451160525,"The Gunslinger (The Dark Tower, Book 1)",10.0
93802,0440220602,The Chamber,10.0
93802,0898799775,Writer's Market 2001: 8000 Editors Who Buy What You Write (Writer's Market),10.0
93802,0440217563,Voyager,10.0
93812,0060934417,Bel Canto: A Novel,10.0
93812,0375701826,"River : One Man's Journey Down the Colorado, Source to Sea",7.0
93812,0156006219,The Magician's Assistant,6.000000000000001
93812,0446675059,The Honk and Holler Opening Soon,5.0
93819,0399151060,"Remember When (Roberts, Nora)",10.0
93819,1563057115,Passionate Vegetarian,10.0
93819,0446532452,The Wedding,10.0
93819,0618002227,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",10.0
93819,1573226122,Lord of the Flies,10.0
93824,0060096195,The Boy Next Door,8.0
93824,0767902521,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),8.0
93824,0553575538,Stealing Shadows (Shadows Trilogy (Paperback)),3.0
93825,0399147284,Chosen Prey,8.0
93825,0446609781,Beneath the Skin,8.0
93825,0451193288,Reckless Endangerment,8.0
93825,0451180313,The Rage of Innocence,6.999999999999999
93828,0312980140,Seven Up (A Stephanie Plum Novel),10.0
93828,0312983867,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),10.0
93828,0156136015,Borrowers Afield (Voyager/Hbj Book),10.0
93828,0553575090,Deception on His Mind,10.0
93828,0152099875,The Borrowers,10.0
93830,0751503894,The Physician,8.0
93830,0425158497,A Cold-Blooded Business: A Kate Shugak Mystery,5.0
93832,0345293029,Protector,10.0
93832,0743467183,Blue Gold : A Novel from the NUMA Files,9.0
93832,0446612545,The Beach House,8.0
93832,0472061453,The Masterpiece (Ann Arbor Paperbacks),7.0
93832,080411868X,"Welcome to the World, Baby Girl!",5.0
93833,0060392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,10.0
93833,0553289721,Mercy,10.0
93833,0345384369,Intensity,10.0
93833,0688177859,"Ahab's Wife: Or, The Star-Gazer: A Novel",10.0
93833,0345460359,Drowning Ruth,10.0
93836,0804106304,The Joy Luck Club,10.0
93836,0871136791,Cold Mountain,10.0
93836,0399149368,Prince of Lost Places,10.0
93836,1559210249,Pavilion of Women (Oriental Novels of Pearl S. Buck),10.0
93836,0965270912,My Brother,10.0
93837,0618249060,Silent Spring,10.0
93837,1591820073,Chobits (Chobits),10.0
93837,1591822580,Chobits (Chobits),10.0
93837,0770423310,A Whale for the Killing,10.0
93837,0060256672,Where the Sidewalk Ends : Poems and Drawings,10.0
93843,0909269309,Unknown Title,8.0
93843,0552998192,Unknown Title,5.0
93843,0000000022057,Unknown Title,3.0000000000000004
93843,0971880107,Wild Animus,1.0
93844,0749704632,Unknown Title,10.0
93844,0751336807,Unknown Title,10.0
93844,1853268968,"The Original Illustrated \""Strand\"" Sherlock Holmes",10.0
93844,0156012197,The Little Prince,10.0
93844,0261102362,Two Towers Rings Uk,10.0
93848,0786889020,Don't Stand Too Close to a Naked Man,10.0
93848,1578660831,A Cat's Little Instruction Book,10.0
93848,0553279912,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),10.0
93848,0553099558,My Point - And I Do Have One,10.0
93848,0446386405,How to Live Cat,10.0
93852,0385324138,The Outlandish Companion,10.0
93852,0440217563,Voyager,10.0
93852,045121157X,Monkeewrench,10.0
93852,0385335989,Drums of Autumn,10.0
93852,0380400480,A Pirate's Love,10.0
93853,0440128994,God Save the Child,10.0
93853,0679737898,Parliament of Whores: A Lone Humorist Attempts to Explain the Entire U.S. Government,10.0
93853,0440129613,The Godwulf Manuscript,10.0
93853,1590710002,A Nasty Bit of Rough,10.0
93853,0140065172,Ordinary People,10.0
93854,0385318073,Evening Class,10.0
93854,0451202937,Tombstone,10.0
93854,0553281054,Riding for the Brand,10.0
93854,0515094978,The Cat Who Had 14 Tales,10.0
93854,0553276891,Treasure Mountain : The Sacketts (Sacketts),9.0
93861,1577484495,Short Stories for Long Rainy Days: Simple Tales of Life and Love,9.0
93861,0440216877,Promises,9.0
93861,0785280677,Only the River Runs Free (Galway Chronicles/Bodie Thoene),9.0
93861,1578562813,Holy Hilarity (The Holy Humor Series),8.0
93861,1578562821,More Holy Hilarity (The Holy Humor Series),8.0
93867,038550120X,A Painted House,10.0
93867,0552546933,Unknown Title,10.0
93867,0380005239,Go Ask Alice (Avon/Flare Book),10.0
93867,0609804138,The Sweet Potato Queens' Book of Love,10.0
93867,074343627X,Dreamcatcher,10.0
93868,0312316933,The Red Hat Club,9.0
93868,0441873375,The Warlock in Spite of Himself,8.0
93868,0786868716,The Five People You Meet in Heaven,8.0
93868,0195218337,Astronomy Encyclopedia,7.0
93868,0399150897,Blow Fly: A Scarpetta Novel,6.999999999999999
93869,0804108587,The Face of a Stranger (William Monk Novels (Paperback)),10.0
